Date,AR,WMB,VLO,SPY,SLB,PSX,OXY,OKE,NOV,MPC,KMI,HAL,FANG,ET,EQT,EPD,EOG,DVN,DINO,CVX,COP,BKR,XLE,XOM
2014-06-03,0.01986286442125792,-0.0019202689943214344,-0.019838188990684413,-0.000518849775054002,-0.0005777842576400804,-0.008246495318657069,0.004799956755793525,0.0003102642640245513,0.02436744977057421,-0.01833512272500992,0.002961617566620057,0.008576928106184495,0.028368340252756117,-0.0069947512030504875,0.009080552316387882,-0.0034381577438864683,0.012073008305575271,0.013612803132132954,-0.018191560779396498,0.0027779981810485445,0.004268959204088408,-0.001275634867472024,0.0034605567459375717,0.004492343407953462
2014-06-04,0.01589205575938592,0.0017070177971831174,-0.01546172968466367,0.002020831829505992,-0.0012524873164490595,-0.009985865037961273,-0.0007983945275687993,0.007262510165361124,0.0038072457334956374,-0.0028419433801146893,0.00677741221127337,-0.0027486367643051444,0.003060448767672723,0.017970107577194135,0.0026330483474761566,-0.000529465180447367,-0.002722502244854505,0.002273222090905067,-0.005204743090728508,-0.001633520341050606,-0.00025073086497705586,-0.003267505398118867,-0.0005236035846725764,-0.0034925489773865712
2014-06-05,-0.008465281924280801,0.010182454619946758,0.01978466728251354,0.006500856498492866,0.001830271574089114,-0.0021528287490125745,0.007360968188938691,0.009195576039070083,-0.0007866052567168519,0.0006825415075112732,0.01660155386001503,0.007617127962627676,0.008873065399331172,0.026456516041905794,0.0007511921609786498,-0.0005304274802860577,0.014281123349818611,-0.0010689422283174368,0.003334067915468621,0.009517868266927505,0.0031281255130362414,0.008783542343318027,0.005745243939296556,0.005085236411689338
2014-06-06,-0.0014178836884598943,0.007360021695619179,-0.007576694796236204,0.004771217222150114,0.019819595016786082,0.010007555084634997,0.0019946470376675514,0.005173401713421595,0.011604610546478735,-0.0023914933707823733,0.013199776873226333,0.016407386467713298,0.023078423534841398,0.01204942189665136,-0.0015968864079142866,-0.002522269157247669,0.013074716960518156,-0.001605901921053864,-0.007517588795807701,0.00540923137755225,0.00982024832585212,0.015395722945305154,0.008193447946010745,0.010388270282711729
2014-06-09,-0.01861780240255681,0.0006282661499910289,-0.006905864517935269,0.0010229732614225285,0.006864047247475853,-0.0074958960433211055,-0.0018952488479302176,-0.0031921464854265374,0.011855953982854942,-0.0021692001296085726,-0.0005702474308813204,0.0028328205191107416,0.011159331624504755,0.009536133888813952,-0.015725762747406908,-0.0037289335055219613,0.0017365417306118062,-0.0029504477784162235,-0.004410885824966257,0.0014484997329548893,0.00012386414966396019,-0.003478828142914003,0.0015482740189721135,-0.0007875816375106821
2014-06-10,-0.02126526960972565,-0.0025153588826215363,-0.028483690431820866,0.00010250752344389611,-0.0017823329234855755,-0.010807666418187738,-0.0020976926305391413,-0.006415147001552395,0.005111133659331069,-0.020902612412442925,0.00028486704959850326,-0.0008937717807745992,0.004016273770959621,-0.015820580378220053,-0.020158033672720583,0.0019991071223051894,-0.007516138670881629,0.006559784426032239,-0.020202790762893403,0.007768813939878246,0.009600815518747906,-0.005730153594823519,-0.0016514778498702128,-0.0005912935232867206
2014-06-11,0.005725962051426456,-0.009256426008934794,-0.0020656470780932787,-0.0034827204417474324,9.417779429122257e-05,0.0007244329873956685,-0.0009002144258236719,-0.007536908972847198,-0.020987998556629497,0.0,-0.004859088956181436,-0.0025365458581156596,0.018174588431527573,-0.017583999273187274,0.0020440316820756243,-0.008827041972834073,0.018324184733569934,0.02276427795154937,0.009620410705223164,-0.0012770579737264576,0.00391280669954895,-0.005622744442570674,0.0038147565408309745,0.004817890223356319
2014-06-12,0.011354554548920181,0.0014956524989452613,0.011588282188306617,-0.007104953045816415,-0.001973156042631016,-0.001085896097708264,0.013522575782467896,-0.0023184935111924335,0.008863642562113775,0.011140823360790421,0.00028686980385241034,-0.004491571661740345,0.01008755333144921,-0.002456064753060853,0.01715857990168233,-0.004173149213279792,0.008365955547519312,0.007560968301376951,0.013105659427128501,0.007401824812136648,0.011042975339913615,-0.006789354961874705,0.003287873497744091,-0.0028485360568689653
2014-06-13,-0.0003226400711568997,0.0070188529873644045,-0.0013014567739595766,0.0030437311660918894,0.01789593985004489,0.00829829611533712,0.019366900891483452,0.008168335416781414,0.006209248675928308,-0.002657798744565399,0.00798825976412858,0.014007326155052662,0.03777057659551976,-0.008549612116721658,0.011592740799258075,0.007659835008850489,0.021184144077200442,0.013416372023929757,-0.008435462319715712,0.009077911582811075,0.002651584259526438,0.009745003250182226,0.009494400883421347,0.009691166156840765
2014-06-16,0.006593251365917567,0.17173865863571192,-0.007283626124398626,0.0008240575964161177,-0.011147388134835387,-0.000599003917301548,0.0011617370937574423,0.0026060487662433744,0.003861557663120575,-0.0063843713578009085,0.005384748983259075,0.0004439129280283395,0.02192987462098671,0.026547654871412623,0.005464572345488473,0.0028070968127612765,8.72841346050358e-05,0.002431546756025591,0.015966476410576465,0.010007728589255204,0.007315472178611683,-0.004931081355564171,0.005976668985584958,0.002626842902720492
