Date,AR,WMB,VLO,SPY,SLB,PSX,OXY,OKE,NOV,MPC,KMI,HAL,FANG,ET,EQT,EPD,EOG,DVN,DINO,CVX,COP,BKR,XLE,XOM
2019-04-29,7.489999771118164,19.314422607421875,67.58082580566406,264.7283630371094,35.88532638549805,71.86991882324219,51.748626708984375,43.6851921081543,25.180212020874023,48.856266021728516,13.255695343017578,24.98006248474121,82.52433776855469,8.232771873474121,19.493940353393555,17.045896530151367,72.14386749267578,23.39020347595215,38.284263610839844,86.58521270751953,49.049354553222656,21.245725631713867,24.08530044555664,58.0146484375
2019-04-30,7.25,19.34173011779785,68.38033294677734,264.8634948730469,35.26563262939453,71.04842376708984,50.6728515625,43.24592590332031,23.71930503845215,48.760128021240234,13.262368202209473,24.5980281829834,82.1306381225586,8.162590026855469,18.920316696166992,16.927650451660156,71.43730163574219,22.975582122802734,37.63764953613281,88.30630493164062,49.41731262207031,19.650455474853516,24.067096710205078,58.239532470703125
2019-05-01,7.130000114440918,19.102771759033203,67.70903778076172,262.8725891113281,34.18320083618164,69.21701049804688,49.46799850463867,43.023101806640625,22.612279891967773,48.02316665649414,13.075480461120605,23.955503463745117,78.25532531738281,8.184185028076172,18.5779972076416,17.205537796020508,68.34329986572266,22.761119842529297,37.66130828857422,86.6513900756836,49.06501007080078,19.265953063964844,23.586557388305664,57.07154846191406
2019-05-02,7.21999979019165,18.747753143310547,66.5625991821289,262.30511474609375,33.976627349853516,67.15196228027344,49.35611343383789,42.55836486816406,22.639503479003906,47.01383972167969,12.92195987701416,24.085750579833984,76.51836395263672,8.049222946166992,18.24492073059082,16.91582489013672,66.32029724121094,22.103450775146484,36.42328643798828,85.59961700439453,47.98458480834961,19.241409301757812,23.175182342529297,56.0704231262207
2019-05-03,7.170000076293945,18.836509704589844,66.70592498779297,264.87249755859375,34.108829498291016,67.4986343383789,49.87248611450195,42.583831787109375,23.056901931762695,48.03117370605469,13.035431861877441,24.11179542541504,77.560546875,8.292156219482422,18.855558395385742,16.99860191345215,67.60698699951172,22.34650421142578,36.85698318481445,86.25421142578125,48.54828643798828,19.740446090698242,23.389970779418945,56.20100021362305
2019-05-06,7.539999961853027,18.69313621520996,65.15969848632812,263.7824401855469,34.075775146484375,65.59183502197266,50.578182220458984,42.15730285644531,23.320051193237305,47.65468215942383,12.975361824035645,23.990234375,77.73809051513672,8.338973045349121,18.837055206298828,16.880348205566406,67.85987091064453,22.51091957092285,35.831871032714844,87.08536529541016,48.44650650024414,19.585004806518555,23.411815643310547,55.954349517822266
2019-05-07,8.0,18.788719177246094,63.628543853759766,259.3773193359375,33.54695129394531,65.23011016845703,51.36994934082031,42.22732925415039,23.002458572387695,47.60661697387695,13.05545711517334,23.391132354736328,75.83130645751953,8.32244873046875,19.14236068725586,16.874435424804688,68.26146697998047,22.196386337280273,35.855533599853516,86.98973846435547,47.75753402709961,18.98780059814453,23.20794105529785,55.65691375732422
2019-05-08,7.989999771118164,18.495141983032227,62.150238037109375,259.0171203613281,33.2742919921875,64.7402114868164,51.81747055053711,42.02996063232422,22.521543502807617,44.2421875,13.128876686096191,23.009096145629883,81.71375274658203,8.305924415588379,18.91107177734375,16.83895492553711,69.93492126464844,22.539518356323242,34.475555419921875,86.42337799072266,48.094200134277344,18.775102615356445,23.20794105529785,55.74397277832031
2019-05-09,8.0,18.40638542175293,61.65242004394531,258.23333740234375,33.2742919921875,64.62718200683594,48.47828674316406,42.0427131652832,22.78468894958496,42.42380142211914,13.168924331665039,22.566280364990234,83.55878448486328,8.195767402648926,18.920316696166992,16.732534408569336,70.09113311767578,22.33935546875,34.349388122558594,89.137451171875,48.18032455444336,18.49695587158203,23.20794105529785,55.69319534301758
2019-05-10,8.039999961853027,18.809200286865234,63.15338134765625,259.53057861328125,32.68762969970703,65.30546569824219,47.307857513427734,42.793914794921875,22.594135284423828,42.57600021362305,13.148900985717773,22.01927375793457,83.28860473632812,8.32244873046875,19.47543716430664,16.986772537231445,70.65637969970703,22.382244110107422,34.6253776550293,89.72586059570312,48.71928787231445,18.25971031188965,23.317161560058594,56.177467346191406
2019-05-13,7.840000152587891,18.597549438476562,61.403526306152344,253.00848388671875,31.530839920043945,64.65729522705078,46.61936950683594,42.32917785644531,21.532482147216797,40.62944412231445,13.128876686096191,21.402799606323242,82.75594329833984,8.140686988830566,19.299650192260742,16.833044052124023,69.54074096679688,21.388586044311523,33.647579193115234,88.5857925415039,48.14491271972656,17.78520965576172,22.916715621948242,55.553775787353516
2019-05-14,8.0600004196167,18.761404037475586,63.272098541259766,255.29661560058594,32.224910736083984,65.50894165039062,46.94639587402344,42.634761810302734,22.122285842895508,41.10206604003906,13.30241584777832,22.080045700073242,84.23040771484375,8.195767402648926,19.51274871826172,16.898080825805664,70.16548156738281,21.989070892333984,34.404598236083984,89.46842956542969,49.03400802612305,18.22698402404785,23.1970272064209,55.62714767456055
2019-05-15,8.239999771118164,18.91843605041504,63.58479690551758,256.7920227050781,32.497589111328125,65.79535675048828,46.68821716308594,42.81302261352539,22.42172622680664,41.433921813964844,13.44257926940918,22.21897315979004,84.19181060791016,8.228814125061035,19.95748519897461,16.963123321533203,70.18036651611328,22.110597610473633,34.46767044067383,89.8362045288086,48.8137092590332,18.603300094604492,23.317161560058594,56.03807067871094
2019-05-16,7.980000019073486,18.863815307617188,65.18643188476562,259.170166015625,32.93552017211914,66.54901123046875,46.25791931152344,43.354148864746094,22.458024978637695,42.78565216064453,13.629465103149414,22.470767974853516,85.40381622314453,8.173737525939941,19.475690841674805,17.09320068359375,70.79022979736328,22.375093460083008,35.24045944213867,89.72477722167969,49.23070526123047,18.799638748168945,23.444578170776367,56.03071594238281
2019-05-17,7.619999885559082,18.775066375732422,63.84409713745117,257.4946594238281,32.24143981933594,64.57691955566406,45.40589904785156,43.398712158203125,21.732105255126953,42.049076080322266,13.489299774169922,21.86298179626465,85.70487976074219,8.151703834533691,19.281116485595703,17.099111557006836,69.18374633789062,21.881847381591797,34.11238098144531,89.51681518554688,48.86091613769531,18.74237632751465,23.20794105529785,55.70054626464844
2019-05-20,7.28000020980835,18.747753143310547,62.60093307495117,255.7920379638672,32.324066162109375,64.3560791015625,46.008331298828125,42.679325103759766,21.89543914794922,42.18667221069336,13.54269790649414,21.776161193847656,84.6550064086914,8.11314868927002,19.35523796081543,16.90399932861328,69.67463684082031,21.467227935791016,34.43014144897461,89.75447845458984,49.136295318603516,19.204133987426758,23.2188663482666,55.69320297241211
2019-05-21,7.389999866485596,19.04132652282715,62.898406982421875,258.09814453125,32.63805389404297,65.60484313964844,46.051353454589844,43.27138900756836,21.86821937561035,43.12559509277344,13.576074600219727,22.21897315979004,87.85100555419922,8.223306655883789,19.87409782409668,17.045896530151367,71.12493133544922,22.246427536010742,35.05774688720703,90.12586212158203,50.056861877441406,19.467994689941406,23.488264083862305,55.95001220703125
